PID,SMILES,Cp,No Zero Cp Group
P040005,*CC(*)C(=O)OC(C)C,1439.9,True
P040006,*CC(*)C(=O)OCCCC,1512.88,True
P040007,*CC(*)C(=O)OCC(C)C,1480.11,True
P040008,*CC(*)C(=O)OC(C)CC,1480.11,True
P040010,*CC(*)C(=O)OC(C)(C)C,1450.07,True
P040011,*CC(*)C(=O)OCCCCCC,1565.76,True
P040012,*CC(*)C(=O)OCCCCCCC,1585.67,True
P040013,*CC(*)C(=O)OCCCCCCCC,1602.54,True
P040014,*CC(*)C(=O)OCCCCCCCCCCCC,1650.34,True
P040015,*CC(*)C(=O)OCCCCCCCCCCCCCC,1666.75,True
P040016,*CC(*)C(=O)OCCCCCCCCCCCCCCCC,1680.06,True
P040017,*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,1691.06,True
P040018,*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,1708.2,True
P040019,*CC(*)C(=O)OCC=C,1369.47,True
P040020,*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,1436.94,True
P040021,*CC(*)C(=O)OCC(F)(F)F,1185.67,True
P040022,*CC(*)C(=O)OCC(F)(F)C(F)(F)F,1135.23,True
P040023,*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,1095.72,True
P040024,*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,1063.59,True
P040025,*CC(*)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,1017.6,True
P040026,*CC(*)C(=O)OC(F)(C(F)(F)Cl)C(F)(F)Cl,977.16,True
P040027,*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,1137.99,True
P040028,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1104.64,True
P040030,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1084.11,True
P040031,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1069.38,True
P040032,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1049.65,True
P040034,*CC(*)C(=O)OCCOC,1424.24,True
P040035,*CC(*)C(=O)OCCOCC,1461.51,True
P040036,*CC(*)C(=O)OCCCOC,1461.51,True
P040037,*CC(*)C(=O)OCCCOCC,1492.17,True
P040038,*CC(*)C(=O)OCCOCC(F)(F)F,1262.73,True
P040039,*CC(*)C(=O)OCCOC(F)(F)C(F)F,1211.52,True
P040040,*CC(*)C(=O)OCCOCC(F)(F)C(F)(F)C(F)(F)F,1167.82,True
P040041,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,1101.4,True
P040042,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1082.41,True
P040043,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,1068.54,True
P040044,*CC(*)C(=O)OCCCCCOC(F)(C(F)(F)F)C(F)(F)F,1222.82,True
P040045,*CC(*)C(=O)OCCCCCCCCCCCOC(F)(C(F)(F)F)C(F)(F)F,1342.69,True
P040046,*CC(*)C(=O)OCCN(CCC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1094.47,True
P040047,*CC(*)(C)C(=O)O,1306.22,True
P040048,*CC(*)(C)C(=O)OC,1391.91,True
P040049,*CC(*)(C)C(=O)OCC,1442.96,True
P040050,*CC(*)(C)C(=O)OCCC,1482.84,True
P040051,*CC(*)(C)C(=O)OC(C)C,1450.07,True
P040052,*CC(*)(C)C(=O)OCCCC,1514.85,True
P040053,*CC(*)(C)C(=O)OC(C)CC,1485.32,True
P040054,*CC(*)(C)C(=O)OCC(C)C,1485.32,True
P040055,*CC(*)(C)C(=O)OC(C)(C)C,1458.24,True
P040056,*CC(*)(C)C(=O)OCCCCCC,1563.05,True
P040059,*CC(*)(C)C(=O)OCCCCCCCC,1597.61,True
P040060,*CC(*)(C)C(=O)OCCCCCCCCCCCC,1643.87,True
P040061,*CC(*)(C)C(=O)OCCCCCCCCCCCCCC,1660.11,True
P040062,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCC,1673.41,True
P040063,*CC(*)(C)C(=O)OCCCCCCCCCCCCCCCCCC,1684.51,True
P040064,*CC(*)(C)C(=O)OC1CCCCC1,1490.83,True
P040066,*CC(*)(C)C(=O)OC1CCCCC1C,1492.15,True
P040067,*CC(*)(C)C(=O)OC1CCC(C)CC1,1492.15,True
P040068,*CC(*)(C)C(=O)OC1CCCC(C)C1,1492.15,True
P040069,*CC(*)(C)C(=O)OC1CC(C)CC(C)(C)C1,1495.92,True
P040071,*CC(*)(C)C(=O)Oc1ccccc1,1196.51,True
P040072,*CC(*)(C)C(=O)Oc1ccccc1C,1238.04,True
P040073,*CC(*)(C)C(=O)OCc1ccccc1,1245.13,True
P040074,*CC(*)(C)C(=O)OCCc1ccccc1,1286.59,True
P040080,*CC(*)(C)C(=O)Oc1ccc2ccccc2c1,1128.45,True
P040081,*CC(*)(C)C(=O)OCCF,1366.44,True
P040082,*CC(*)(C)C(=O)OCCCl,1253.52,True
P040083,*CC(*)(C)C(=O)OCCBr,960.72,True
P040084,*CC(*)(C)C(=O)OCC(F)(F)F,1214.64,True
P040085,*CC(*)(C)C(=O)OCC(F)(F)C(F)F,1205.19,True
P040087,*CC(*)(C)C(=O)OC(C)C(F)(F)F,1237.22,True
P040088,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,1121.68,True
P040091,*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)F,1089.49,True
P040092,*CC(*)(C)C(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1071.45,True
P040093,*CC(*)(C)C(=O)OC(F)(C(F)(F)F)C(F)(F)Cl,1044.32,True
P040094,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1064.13,True
P040097,*CC(*)(C)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,921.14,True
P040099,*CC(*)(C)C(=O)OCc1ccccc1Cl,1137.92,True
P040102,*CC(*)(C)C(=O)OCCO,1353.54,True
P040103,*CC(*)(C)C(=O)OCCOCC,1467.84,True
P040106,*CC(*)(C)C(=O)OCC1CCCO1,1423.31,True
P040107,*CC(*)(C)C(=O)OCc1ccco1,1225.25,True
P040112,*CC(*)(C)C(=O)OCCN(C)C,1514.22,True
P040114,*CC(*)(C)C(=O)OCCN(CC)CC,1558.6,True
P040115,*CC(*)(C)C(=O)OCc1cccc([N+](=O)[O-])c1,1190.28,True
P040116,*CC(*)(Cl)C(=O)OC,1124.62,True
P040117,*CC(*)(Cl)C(=O)OCC,1195.78,True
P040118,*CC(*)(Cl)C(=O)OC(C)CC,1275.46,True
P040123,*CC(*)(Cl)C(=O)OC1CCCCC1,1309.34,True
P040127,*CC(*)C(N)=O,1195.13,True
P040128,*CC(*)C(=O)NC(C)C,1375.51,True
P040130,*CC(*)C(=O)N(CCCC)CCCC,1609.49,True
P040131,*CC(*)C(=O)NCCCCCCCCCCCC,1620.77,True
P040132,*CC(*)C(=O)NCCCCCCCCCCCCCC,1640.34,True
P040133,*CC(*)C(=O)NCCCCCCCCCCCCCCCC,1656.2,True
P040134,*CC(*)C(=O)NCCCCCCCCCCCCCCCCCC,1669.3,True
P040135,*CC(*)C(=O)NCCCCCCCCCCCCCCCCCCCCCC,1689.71,True
P040141,*CC(*)C(=O)OC(CC)CC,1512.39,True
P040143,*CC(*)(C)C(=O)Oc1cccc(C)c1,1238.04,True
P040145,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1110.34,True
P040146,*CC(*)C(=O)OCCOC(F)(C(F)(F)F)C(F)(F)F,1136.25,True
P040147,*CC(*)C(=O)OCC(CC)CCCC,1579.75,True
P040148,*CC(*)C(=O)OCCCCCCCCC,1617.03,True
P040149,*CC(*)C(=O)OC1CCCCC1,1487.01,True
P040150,*CC(*)C(=O)OC1CC(C)CC(C)(C)C1,1493.27,True
P040152,*CC(*)(C)C(=O)OCCCCCCCCCC,1623.61,True
P040155,*CC(*)(C)C(=O)OC1CC2CCC1(C)C2(C)C,1442.99,True
P040156,*CC(*)(Cl)C(=O)OCCC,1253.52,True
P040157,*CC(*)(Cl)C(=O)OCCCC,1301.29,True
P040159,*CC(*)(C#N)C(=O)OC,1201.17,True
P040160,*CC(*)C(=O)OCC(C)CC,1512.39,True
P040161,*CC(*)C(=O)OC(C)CCCCC,1560.99,True
P040162,*CC(*)C(=O)OC(C)CCCCCC,1579.75,True
P040163,*CC(*)C(=O)OCC(CC)CC,1538.88,True
P040164,*CC(*)C(=O)OCC(C)(C)C,1485.32,True
P040165,*CC(*)C(=O)OC(C)CC(C)C,1511.99,True
P040166,*CC(*)C(=O)OC(CCC(CC)CCCC)CC(C)C,1619.81,True
P040168,*CC(*)C(=O)OCCC#N,1299.89,True
P040172,*CC(*)C(=O)OCF,1284.59,True
P040175,*CC(*)C(=O)OCCOCCOC(F)(F)C(F)F,1265.83,True
P040177,*CC(*)C(=O)OCCSC,1317.28,True
P040178,*CC(*)C(=O)OCCCSC,1360.18,True
P040179,*CC(*)C(=O)OCCSCC,1360.18,True
P040180,*CC(*)C(=O)OCCCCSC,1396.17,True
P040181,*CC(*)C(=O)OCCCSCC,1396.17,True
P040182,*CC(*)C(=O)OCCSCC#N,1238.45,True
P040183,*CC(*)C(=O)OCCSCCC#N,1281.53,True
P040184,*CC(*)C(=O)OCCSCCCC#N,1318.54,True
P040185,*CC(*)C(=O)OCCCSCCC#N,1318.54,True
P040186,*CC(*)C(=O)OCCCCCCSCC#N,1378.86,True
P040187,*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,1429.85,True
P040188,*CC(*)C(=O)N1CCCCC1,1493.24,True
P040189,*CC(*)C(=O)N1CCOCC1,1411.79,True
P040191,*CC(*)C(=O)Oc1ccccc1,1164.67,True
P040192,*CC(*)C(=O)Oc1ccccc1C,1212.54,True
P040193,*CC(*)C(=O)Oc1cccc(C)c1,1212.54,True
P040194,*CC(*)C(=O)Oc1ccc(C)cc1,1212.54,True
P040195,*CC(*)C(=O)Oc1ccccc1C(C)(C)C,1295.67,True
P040196,*CC(*)C(=O)Oc1ccc(C(C)(C)C)cc1,1295.67,True
P040197,*CC(*)C(=O)Oc1ccc(OC)cc1,1197.95,True
P040198,*CC(*)C(=O)Oc1ccccc1C(=O)OC,1176.83,True
P040199,*CC(*)C(=O)Oc1ccccc1C(=O)OCC,1216.99,True
P040200,*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,1176.83,True
P040201,*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,1216.99,True
P040202,*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,1176.83,True
P040203,*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,1216.99,True
P040204,*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,1283.69,True
P040205,*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,1120.87,True
P040206,*CC(*)C(=O)OCc1ccccc1,1220.25,True
P040207,*CC(*)C(=O)OCCc1ccccc1,1266.98,True
P040208,*CC(*)C(=O)Oc1cccc(N(C)C)c1,1279.39,True
P040209,*CC(*)C(=O)N(C)c1ccccc1,1225.82,True
P040210,*CC(*)C(=O)Oc1ccc(C#N)cc1,1101.54,True
P040211,*CC(*)C(=O)OCc1ccc(C#N)cc1,1154.43,True
P040212,*CC(*)C(=O)Oc1ccccc1Cl,1056.16,True
P040213,*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,982.09,True
P040214,*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,894.45,True
P040215,*CC(*)C(=O)Oc1cccc2ccccc12,1069.84,True
P040217,*CC(*)C(=O)N(C)C,1441.51,True
P040218,*CC(*)C(=O)NCCCC,1456.16,True
P040219,*CC(*)C(=O)NC(C)CC,1423.13,True
P040220,*CC(*)C(=O)NC(C)(C)C,1392.86,True
P040223,*CC(*)C(=O)N(C(C)C)C(C)C,1519.62,True
P040228,*CC(*)(C)C(=O)OCCCCC,1541.12,True
P040229,*CC(*)(C)C(=O)OCC(CC)CCCC,1576.43,True
P040230,*CC(*)(C)C(=O)OCCC(C)(C)C,1515.77,True
P040231,*CC(*)(C)C(=O)OC(C)C(C)(C)C,1491.1,True
P040232,*CC(*)(C)C(=O)OCCC(C)CC(C)(C)C,1553.77,True
P040233,*CC(*)(C)C(=O)OCCOC,1434.8,True
P040234,*CC(*)(C)C(=O)OCCOCCO,1398.74,True
P040235,*CC(*)(C)C(=O)OCC(C)O,1368.56,True
P040236,*CC(*)(C)C(=O)OCC(O)CO,1303.34,True
P040237,*CC(*)(C)C(=O)OCCNC(C)(C)C,1469.81,True
P040239,*CC(*)(C)C(=O)OCCC#N,1323.37,True
P040240,*CC(*)(C)C(=O)OCC[N+](=O)[O-],1318.63,True
P040241,*CC(*)(C)C(=O)OCCO[N+](=O)[O-],1294.09,True
P040243,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1127.04,True
P040244,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1130.09,True
P040245,*CC(*)(C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1035.09,True
P040246,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1069.98,True
P040247,*CC(*)(C)C(=O)OCCS(=O)CC,1346.83,True
P040248,*CC(*)(C)C(=O)O[Si](C)(C)C,1470.96,True
P040250,*CC(*)(C)C(=O)OCC1(C)COCOC1,1401.15,True
P040251,*CC(*)(C)C(=O)OCC1(C)COC(C)(C)OC1,1415.81,True
P040252,*CC(*)(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,1442.27,True
P040253,*CC(*)(C)C(=O)OC12CC3CC(CC(C3)C1)C2,1423.29,True
P040254,*CC(*)(C)C(=O)OC12CC3CC(C)(CC(C)(C3)C1)C2,1435.66,True
P040255,*CC(*)(C)C(=O)Oc1ccc(CC#N)cc1,1180.81,True
P040256,*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,1199.5,True
P040261,*CC(*)(CC)C(=O)OCC,1482.84,True
P040262,*CC(*)(CC(=O)OCC)C(=O)OCC,1403.85,True
P040263,*CC(*)(CC(=O)OCCCC)C(=O)OCCCC,1497.28,True
P040264,*CC(*)(C#N)C(=O)OCCCC,1367.69,True
P040265,*CC(*)(F)C(=O)OC,1247.6,True
P040266,*CC(*)(CF)C(=O)OC,1314.07,True
P040267,*CC(*)(CF)C(=O)OCC,1366.44,True
P040268,*CC(*)(Cl)C(=O)OC(C)C,1225.25,True
P040269,*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,1472.94,True
P040270,*CC(*)(CC(=O)OCC1CCCCC1)C(=O)OCC1CCCCC1,1502.03,True
P040271,*CC(*)(CC(=O)OCCC1CCCCC1)C(=O)OCCC1CCCCC1,1526.47,True
P040272,*CC(*)(CC(=O)OCCCC1CCCCC1)C(=O)OCCCC1CCCCC1,1547.29,True
P040273,*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,1133.97,True
P040274,*CC(*)(CC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,1194.84,True
P040275,*CC(*)(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1,1245.62,True
P040276,*CC(*)(CC(=O)OCCCc1ccccc1)C(=O)OCCCc1ccccc1,1288.62,True
P040278,*CC(*)C(=O)Oc1ccc(Cl)cc1,1056.16,True
P040279,*CC(*)(C)C(=O)Oc1ccc(C#N)cc1,1133.86,True
P040280,*CC(*)C(=O)OCCC(C)C,1512.39,True
P040281,*CC(*)C(=O)OCC(C)CCC,1538.88,True
P040283,*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1057.98,True
P040288,*CC(*)C(=O)OCCC(C)OC,1465.62,True
P040289,*CC(*)(C)C(=O)OC1CCC(C(C)(C)C)CC1,1515.39,True
P040290,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1092.52,True
P040291,*CC(*)(C)C(=O)OCC(C)(C)C,1489.59,True
P040292,*CC(*)(C)C(=O)Oc1ccc(C(C)(C)C)cc1,1310.91,True
P040294,*CC(*)(CC(=O)OC)C(=O)OC,1332.28,True
P040295,*C(*)C(=O)OCC,1368.95,True
P040296,*C(*)C(=O)OC,1283.62,True
P040297,*C(*)C(=O)OCCC,1430.37,True
P040299,*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,1122.74,True
P040300,*CC(*)(C)C(N)=O,1250.79,True
P040305,*CC(*)(C)C(=O)Oc1ccc(C)cc1,1238.04,True
P040307,*C1C(=O)N(C2CCCCC2)C(=O)C1*,1321.05,True
P040308,*CC(*)(CC(=O)OCCCCC)C(=O)OCCCCC,1529.45,True
P040310,*CC(*)(CC(=O)OCCCCCC)C(=O)OCCCCCC,1555.58,True
P040314,*CC(*)(CC(=O)OCCC)C(=O)OCCC,1456.68,True
P040315,*CC(*)(CC(=O)Oc1ccccc1C)C(=O)Oc1ccccc1C,1186.79,True
P040316,*CC(*)(CC(=O)Oc1cccc(C)c1)C(=O)Oc1cccc(C)c1,1186.79,True
P040317,*CC(*)(CC(=O)Oc1ccc(C)cc1)C(=O)Oc1ccc(C)cc1,1186.79,True
P040320,*CC(*)(C#N)C(=O)OCC,1269.12,True
P040321,*CCC(C(=O)OCC)C(*)C(=O)OCC,1430.37,True
P040325,*CC(*)C(=O)OCCO,1331.88,True
P040329,*C1C(=O)N(c2ccccc2)C(=O)C1*,1039.47,True
P040330,*C1C(=O)N(c2ccc(C)cc2)C(=O)C1*,1090.32,True
P040331,*CC(*)(C)C(=O)OCCOCCOCCO,1425.7,True
P040332,*CC(*)(C)C(=O)Oc1ccc(C)cc1C,1273.45,True
P040333,*CC(*)(C)C(=O)Oc1cc(C)cc(C)c1,1273.45,True
P040334,*CC(*)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1078.48,True
P040335,*CC(*)(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1072.32,True
P040336,*CC(*)(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1088.45,True
P040338,*CC(*)(C#N)C(=O)OCCCCCC,1435.74,True
P040339,*CC(*)(C)C(=O)OCC1CO1,1347.52,True
P040350,*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,1309.93,True
P044290,*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,1217.12,True
P044304,*CCCC(*)(C)C(=O)O,1429.38,True
P044346,*CC(*)(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1026.25,True
P044347,*CC(*)(C)C(=O)NC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(OCCO)cc2)cc1,1121.42,True
P044348,*CC(*)(C)C(=O)NC(=O)OC(C)COc1ccc(S(=O)(=O)c2ccc(OCC(C)O)cc2)cc1,1143.43,True
P044349,*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,678.42,True
P044350,*CC(*)(C)C(=O)NC(=O)OCCOc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCCO)c(Br)c2)cc1Br,767.24,True
P044351,*CC(*)(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,792.95,True
P044368,*CC(*)(C)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1167.48,True
P044370,*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1231.37,True
P044380,*CC(*)(C)C(=O)OCCCCn1c2ccccc2c2ccccc21,1251.07,True
P044463,*CC(*)C(=O)NCCCCCC(=O)O,1376.74,True
P044464,*CC(*)C(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,553.75,True
P044506,*CC(*)(CCC(C)C(=O)OC)C(=O)OC,1411.14,True
P044510,*CC(*)C(=O)OC(C)CCC(CC)CCCC,1603.5,True
P044511,*CC(*)C(=O)OCCCCCCCCCC,1629.6,True
P044512,*CCC(C(=O)OC)C(*)C(=O)OC,1368.95,True
P044514,*CC(*)(C)C(=O)OCC#C,1253.48,True
P044520,*CC(*)(C#N)C(=O)OCC(C)C,1340.27,True
P044521,*CC(*)(C#N)C(=O)OC(C)C,1293.19,True
P044522,*CC(*)(C#N)C(=O)OCCCCCCC,1462.44,True
P044526,*CC(*)(CO)C(=O)OCC,1353.54,True
P044594,*CC(*)C(=O)NCCCCCCCC/C=C/CCCCCCCC,1638.1,True
P044601,*CC(*)(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,1148.51,True
P049017,*C1C(=O)OC(=O)C1*,1080.17,True
P049030,*CC(*)(C)C(=O)OCCCCCCCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,1528.33,True
P049031,*CC(*)(C)C(=O)OCCOCCOCCOC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,1491.66,True
P049038,*CC(*)C(=O)OC1CCCCCCCCCCC1,1600.11,True
P050001,*CC(*)F,1354.14,True
P050002,*CC(*)Cl,1088.9,True
P050003,*CC(*)(F)F,1161.07,True
P050004,*CC(*)(Cl)Cl,884.6,True
P050005,*C(F)C(*)(F)F,1048.42,True
P050006,*C(*)(F)F,979.8,True
P050007,*C(F)(F)C(*)(F)Cl,890.36,True
P050013,*CC/C=C(/*)Cl,1208.07,True
P050014,*C(*)F,1155.6,True
P050015,*CC(*)(F)C(F)(F)F,1081.58,True
P050016,*C(F)(F)C(*)(F)C(F)(F)F,979.8,True
P050017,*CC(*)C(F)(F)F,1159.24,True
P050018,*CC(*)C(F)(F)C(F)(F)F,1097.81,True
P050019,*CC(*)C(F)(F)C(F)(F)C(F)(F)F,1067.71,True
P050020,*CC(*)Br,628.83,True
P050021,*C(=C(F)F)C(*)(F)F,1006.87,True
P050022,*CCC(F)(F)C(*)(F)Cl,1068.35,True
P050023,*CCC(F)(F)C(*)(F)F,1161.07,True
P050024,*CC(*)(Br)Br,452.82,True
P050026,*CC(F)(F)CC(*)(C(F)(F)F)C(F)(F)F,1081.58,True
P050027,*CC(*)CC(F)(F)F,1241.82,True
P050029,*CCCCCCCCC(Cl)C(*)Cl,1378.0,True
P050030,*CCCCCCCCCCC(Cl)C(*)Cl,1428.78,True
P050031,*CCCC(Cl)C(*)Cl,1161.39,True
P050032,*CC(*)CCC(F)(F)F,1305.74,True
P050034,*CC(F)(F)/C(F)=C(/*)Cl,1009.43,True
P050035,*/C=C(\F)C(F)(F)C*,1155.8,True
P050036,*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,994.11,True
P050038,*C(*)(F)Cl,823.05,True
P050039,*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,979.8,True
P050040,*CC(*)CCI,626.66,True
P050041,*CC(*)CCCCCCCCCI,1040.41,True
P050042,*CC(*)CCCI,711.14,True
P050043,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(Cl)C1(F)F,931.15,True
P050044,*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,953.55,True
P050045,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C1(F)F,961.96,True
P050046,*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C1(F)F,958.56,True
P050047,*/C(Cl)=C(\Cl)C(Cl)(Cl)C(*)(Cl)Cl,751.71,True
P050049,*CCCCCC(Cl)C(*)Cl,1269.86,True
P050050,*CC(*)CC(C)C(F)(F)F,1326.27,True
P054499,*CCC(Cl)C(*)Cl,1088.9,True
P054523,*/C=C/C(C*)(C(F)(F)F)C(F)(F)F,1102.89,True
P060001,*CC/C=C(/*)C,1625.95,True
P060002,*CC/C=C(/*)C,1625.95,True
P060003,*/C=C/C(C)C*,1602.46,True
P060004,*/C=C/C(C)C*,1602.46,True
P060006,*CC/C(C)=C(/*)C,1625.27,True
P060007,*CC/C(C)=C(/*)C,1625.27,True
P060008,*/C=C/C(C*)CC,1637.45,True
P060010,*/C=C/C(C*)CCC,1662.23,True
P060013,*C1C=CC(*)CC1,1487.69,True
P060014,*CC/C=C(/*)Cl,1208.07,True
P060015,*CC/C=C(/*)Cl,1208.07,True
P060016,*CC(*)=C,1458.99,True
P060017,*CC(*)C=C,1519.75,True
P060019,*CC(*)/C=C/C,1602.46,True
P060020,*CC(*)C=C(C)C,1605.79,True
P060022,*CC/C=C(/*)CCCCCCCCCC,1743.78,True
P060023,*CC/C=C(/*)C(C)(C)C,1622.17,True
P060024,*CC/C(C)=C(/*)C,1625.27,True
P060025,*CC/C=C(/*)C,1625.95,True
P060029,*/C=C/C(C)C(*)C,1586.32,True
P060030,*/C=C/C(C)(C)C(*)(C)C,1572.71,True
P060031,*/C=C/C(C(=O)OC(C)C)C(*)C(=O)OC(C)C,1393.5,True
P060032,*/C=C/C(C)C(*)C(=O)OCCCC,1500.05,True
P060033,*CC(C)/C=C(/*)C,1605.79,True
P060034,*/C=C/C=C/CC*,1563.83,True
P060035,*C1C=CC(*)C1,1419.86,True
P070001,*CO*,1403.78,True
P070002,*OC(*)C,1436.94,True
P070003,*OC(*)C(Cl)(Cl)Cl,813.55,True
P070004,*OC(*)CC,1526.4,True
P070005,*OC(*)(C)C,1460.11,True
P070007,*OC(*)CCC,1581.05,True
P070008,*OC(*)C(C)C,1522.8,True
P070009,*OC(*)CCC#N,1301.0,True
P070010,*OC(*)CCCC,1617.9,True
P070012,*OC(*)CCC(=O)OC,1377.96,True
P070013,*CCO*,1532.28,True
P070014,*CC(C)O*,1526.4,True
P070015,*CC(CCl)O*,1191.09,True
P070016,*CC(O*)C(F)(F)F,1143.65,True
P070017,*CC(CBr)O*,798.72,True
P070018,*CC(CF)O*,1373.73,True
P070019,*CC(CC)O*,1581.05,True
P070020,*CC(C=C)O*,1412.51,True
P070021,*CC(COC)O*,1484.61,True
P070022,*CC(C)(C)O*,1527.65,True
P070023,*CC(C)(CCl)O*,1236.09,True
P070024,*CC(CCCC)O*,1644.43,True
P070025,*CC(O*)C(C)(C)C,1564.06,True
P070026,*CC(COCC)O*,1528.93,True
P070027,*CC(COCC=C)O*,1458.73,True
P070028,*CC(CC(C)(C)C)O*,1593.95,True
P070029,*CC(COCCCC)O*,1588.93,True
P070030,*CC(CCCCCC)O*,1680.08,True
P070031,*CC(COCCCCCC)O*,1627.65,True
P070032,*CC(O*)c1ccccc1,1193.15,True
P070033,*CC(COc1ccccc1)O*,1235.27,True
P070034,*CC(COc1ccc(C)cc1)O*,1276.52,True
P070035,*CC(COc1ccccc1C)O*,1276.52,True
